Time,PlatformId,"Location (Lat, Long, Alt)","Orientation (Heading, Pitch, Roll)",Speed (m/s),FuelReserve,FuelBingo,FuelQuantity,FuelInitial,Name,Side,Domain
23,2,"[-27.201617,153.07228,304.79999]","[-3.0289143,0.0,0.0]",61.73333359,0,4082.33137,11491.45367,11521.24631,red2,red,2
23,3,"[-27.475566,152.92004,304.79999]","[-3.0862774,0.0,0.0]",61.73333359,0,4082.33137,11491.45367,11521.24631,red3,red,2
23,4,"[-27.485026,152.74585,304.79999]","[2.0448792,0.0,0.0]",61.73333359,0,4082.33137,11491.41043,11521.24631,red4,red,2
23,5,"[-27.438506,152.79231,304.79999]","[2.0334092,0.0,0.0]",61.73333359,0,4082.33137,11491.41043,11521.24631,red5,red,2
23,6,"[-27.51336,153.1102,304.79999]","[-1.8133255,0.0,0.0]",61.73333359,0,4082.33137,11491.41043,11521.24631,red6,red,2
23,7,"[-27.714952,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7694.002025,7711.070366,blue1,blue,2
23,8,"[-27.547796,152.68888,304.79999]","[1.3088874,0.0,0.0]",61.73333359,0,2267.961872,7694.026762,7711.070366,blue2,blue,2
24,1,"[-27.369138,153.06756,304.79999]","[-2.5111867,0.0,0.0]",61.73333359,0,4082.33137,11490.13483,11521.24631,red1,red,2
24,2,"[-27.202171,153.07221,304.79999]","[-3.0289138,0.0,0.0]",61.73333359,0,4082.33137,11490.15645,11521.24631,red2,red,2
24,3,"[-27.476123,152.92001,304.79999]","[-3.0862771,0.0,0.0]",61.73333359,0,4082.33137,11490.15645,11521.24631,red3,red,2
24,4,"[-27.48528,152.74641,304.79999]","[2.0448748,0.0,0.0]",61.73333359,0,4082.33137,11490.11321,11521.24631,red4,red,2
24,5,"[-27.438755,152.79287,304.79999]","[2.0334048,0.0,0.0]",61.73333359,0,4082.33137,11490.11321,11521.24631,red5,red,2
24,6,"[-27.513494,153.1096,304.79999]","[-1.8133206,0.0,0.0]",61.73333359,0,4082.33137,11490.11321,11521.24631,red6,red,2
24,7,"[-27.714394,152.89167,304.79999]","[-5.5511363e-17,0.0,0.0]",61.73333359,0,2267.961872,7693.259923,7711.070366,blue1,blue,2
24,8,"[-27.547649,152.68949,304.79999]","[1.3088824,0.0,0.0]",61.73333359,0,2267.961872,7693.272291,7711.070366,blue2,blue,2
25,1,"[-27.369589,153.06719,304.79999]","[-2.5111838,0.0,0.0]",61.73333359,0,4082.33137,11488.83762,11521.24631,red1,red,2
25,2,"[-27.202725,153.07214,304.79999]","[-3.0289132,0.0,0.0]",61.73333359,0,4082.33137,11488.85924,11521.24631,red2,red,2
25,3,"[-27.47668,152.91997,304.79999]","[-3.0862768,0.0,0.0]",61.73333359,0,4082.33137,11488.85924,11521.24631,red3,red,2
25,4,"[-27.485535,152.74696,304.79999]","[2.0448703,0.0,0.0]",61.73333359,0,4082.33137,11488.816,11521.24631,red4,red,2
25,5,"[-27.439004,152.79343,304.79999]","[2.0334003,0.0,0.0]",61.73333359,0,4082.33137,11488.816,11521.24631,red5,red,2
25,6,"[-27.513628,153.10899,304.79999]","[-1.8133157,0.0,0.0]",61.73333359,0,4082.33137,11488.816,11521.24631,red6,red,2
25,7,"[-27.713836,152.89167,304.79999]","[2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7692.517821,7711.070366,blue1,blue,2
25,8,"[-27.547507,152.69009,304.79999]","[1.3088776,0.0,0.0]",61.73333359,0,2267.961872,7692.542558,7711.070366,blue2,blue,2
26,1,"[-27.370039,153.06682,304.79999]","[-2.5111809,0.0,0.0]",61.73333359,0,4082.33137,11487.54041,11521.24631,red1,red,2
26,2,"[-27.203279,153.07207,304.79999]","[-3.0289127,0.0,0.0]",61.73333359,0,4082.33137,11487.56203,11521.24631,red2,red,2
26,3,"[-27.477237,152.91994,304.79999]","[-3.0862766,0.0,0.0]",61.73333359,0,4082.33137,11487.56203,11521.24631,red3,red,2
26,4,"[-27.485789,152.74752,304.79999]","[2.0448659,0.0,0.0]",61.73333359,0,4082.33137,11487.51879,11521.24631,red4,red,2
26,5,"[-27.439253,152.79399,304.79999]","[2.0333958,0.0,0.0]",61.73333359,0,4082.33137,11487.51879,11521.24631,red5,red,2
26,6,"[-27.513761,153.10838,304.79999]","[-1.8133109,0.0,0.0]",61.73333359,0,4082.33137,11487.51879,11521.24631,red6,red,2
26,7,"[-27.713279,152.89167,304.79999]","[-5.5511363e-17,0.0,0.0]",61.73333359,0,2267.961872,7691.775719,7711.070366,blue1,blue,2
26,8,"[-27.54736,152.6907,304.79999]","[1.3088727,0.0,0.0]",61.73333359,0,2267.961872,7691.788088,7711.070366,blue2,blue,2
27,1,"[-27.37049,153.06645,304.79999]","[-2.5111779,0.0,0.0]",61.73333359,0,4082.33137,11486.2432,11521.24631,red1,red,2
27,2,"[-27.203833,153.072,304.79999]","[-3.0289121,0.0,0.0]",61.73333359,0,4082.33137,11486.26482,11521.24631,red2,red,2
27,3,"[-27.477794,152.9199,304.79999]","[-3.0862763,0.0,0.0]",61.73333359,0,4082.33137,11486.26482,11521.24631,red3,red,2
27,4,"[-27.486044,152.74807,304.79999]","[2.0448614,0.0,0.0]",61.73333359,0,4082.33137,11486.22158,11521.24631,red4,red,2
27,5,"[-27.439502,152.79454,304.79999]","[2.0333913,0.0,0.0]",61.73333359,0,4082.33137,11486.22158,11521.24631,red5,red,2
27,6,"[-27.513895,153.10777,304.79999]","[-1.813306,0.0,0.0]",61.73333359,0,4082.33137,11486.22158,11521.24631,red6,red,2
27,7,"[-27.712721,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7691.033618,7711.070366,blue1,blue,2
27,8,"[-27.547218,152.6913,304.79999]","[1.3088679,0.0,0.0]",61.73333359,0,2267.961872,7691.058354,7711.070366,blue2,blue,2
28,1,"[-27.37094,153.06609,304.79999]","[-2.511175,0.0,0.0]",61.73333359,0,4082.33137,11484.94598,11521.24631,red1,red,2
28,2,"[-27.204388,153.07193,304.79999]","[-3.0289116,0.0,0.0]",61.73333359,0,4082.33137,11484.9676,11521.24631,red2,red,2
28,3,"[-27.47835,152.91987,304.79999]","[-3.086276,0.0,0.0]",61.73333359,0,4082.33137,11484.9676,11521.24631,red3,red,2
28,4,"[-27.486299,152.74863,304.79999]","[2.0448569,0.0,0.0]",61.73333359,0,4082.33137,11484.92436,11521.24631,red4,red,2
28,5,"[-27.439751,152.7951,304.79999]","[2.0333869,0.0,0.0]",61.73333359,0,4082.33137,11484.92436,11521.24631,red5,red,2
28,6,"[-27.514029,153.10717,304.79999]","[-1.8133011,0.0,0.0]",61.73333359,0,4082.33137,11484.92436,11521.24631,red6,red,2
28,7,"[-27.712163,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7690.291516,7711.070366,blue1,blue,2
28,8,"[-27.547071,152.69191,304.79999]","[1.308863,0.0,0.0]",61.73333359,0,2267.961872,7690.303884,7711.070366,blue2,blue,2
29,1,"[-27.371391,153.06572,304.79999]","[-2.511172,0.0,0.0]",61.73333359,0,4082.33137,11483.64877,11521.24631,red1,red,2
29,2,"[-27.204942,153.07186,304.79999]","[-3.028911,0.0,0.0]",61.73333359,0,4082.33137,11483.67039,11521.24631,red2,red,2
29,3,"[-27.478907,152.91983,304.79999]","[-3.0862757,0.0,0.0]",61.73333359,0,4082.33137,11483.67039,11521.24631,red3,red,2
29,4,"[-27.486553,152.74919,304.79999]","[2.0448525,0.0,0.0]",61.73333359,0,4082.33137,11483.62715,11521.24631,red4,red,2
29,5,"[-27.439999,152.79566,304.79999]","[2.0333824,0.0,0.0]",61.73333359,0,4082.33137,11483.62715,11521.24631,red5,red,2
29,6,"[-27.514163,153.10656,304.79999]","[-1.8132962,0.0,0.0]",61.73333359,0,4082.33137,11483.62715,11521.24631,red6,red,2
29,7,"[-27.711606,152.89167,304.79999]","[2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7689.549414,7711.070366,blue1,blue,2
29,8,"[-27.546929,152.69251,304.79999]","[1.3088582,0.0,0.0]",61.73333359,0,2267.961872,7689.574151,7711.070366,blue2,blue,2
30,1,"[-27.371841,153.06535,304.79999]","[-2.5111691,0.0,0.0]",61.73333359,0,4082.33137,11482.35156,11521.24631,red1,red,2
30,2,"[-27.205496,153.07179,304.79999]","[-3.0289104,0.0,0.0]",61.73333359,0,4082.33137,11482.37318,11521.24631,red2,red,2
30,3,"[-27.479464,152.9198,304.79999]","[-3.0862754,0.0,0.0]",61.73333359,0,4082.33137,11482.37318,11521.24631,red3,red,2
30,4,"[-27.486808,152.74974,304.79999]","[2.044848,0.0,0.0]",61.73333359,0,4082.33137,11482.32994,11521.24631,red4,red,2
30,5,"[-27.440248,152.79622,304.79999]","[2.0333779,0.0,0.0]",61.73333359,0,4082.33137,11482.32994,11521.24631,red5,red,2
30,6,"[-27.514297,153.10595,304.79999]","[-1.8132914,0.0,0.0]",61.73333359,0,4082.33137,11482.32994,11521.24631,red6,red,2
30,7,"[-27.711048,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7688.807312,7711.070366,blue1,blue,2
30,8,"[-27.546782,152.69312,304.79999]","[1.3088533,0.0,0.0]",61.73333359,0,2267.961872,7688.81968,7711.070366,blue2,blue,2
31,1,"[-27.372292,153.06498,304.79999]","[-2.5111662,0.0,0.0]",61.73333359,0,4082.33137,11481.05435,11521.24631,red1,red,2
31,2,"[-27.20605,153.07172,304.79999]","[-3.0289099,0.0,0.0]",61.73333359,0,4082.33137,11481.07597,11521.24631,red2,red,2
31,3,"[-27.480021,152.91976,304.79999]","[-3.0862752,0.0,0.0]",61.73333359,0,4082.33137,11481.07597,11521.24631,red3,red,2
31,4,"[-27.487062,152.7503,304.79999]","[2.0448436,0.0,0.0]",61.73333359,0,4082.33137,11481.03273,11521.24631,red4,red,2
31,5,"[-27.440497,152.79678,304.79999]","[2.0333734,0.0,0.0]",61.73333359,0,4082.33137,11481.03273,11521.24631,red5,red,2
31,6,"[-27.514431,153.10534,304.79999]","[-1.8132865,0.0,0.0]",61.73333359,0,4082.33137,11481.03273,11521.24631,red6,red,2
31,7,"[-27.710491,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7688.06521,7711.070366,blue1,blue,2
31,8,"[-27.54664,152.69371,304.79999]","[1.3088485,0.0,0.0]",61.73333359,0,2267.961872,7688.089947,7711.070366,blue2,blue,2
32,1,"[-27.372742,153.06461,304.79999]","[-2.5111632,0.0,0.0]",61.73333359,0,4082.33137,11479.75713,11521.24631,red1,red,2
32,2,"[-27.206604,153.07165,304.79999]","[-3.0289093,0.0,0.0]",61.73333359,0,4082.33137,11479.77875,11521.24631,red2,red,2
32,3,"[-27.480578,152.91973,304.79999]","[-3.0862749,0.0,0.0]",61.73333359,0,4082.33137,11479.77875,11521.24631,red3,red,2
32,4,"[-27.487317,152.75086,304.79999]","[2.0448391,0.0,0.0]",61.73333359,0,4082.33137,11479.73551,11521.24631,red4,red,2
32,5,"[-27.440746,152.79734,304.79999]","[2.033369,0.0,0.0]",61.73333359,0,4082.33137,11479.73551,11521.24631,red5,red,2
32,6,"[-27.514565,153.10474,304.79999]","[-1.8132816,0.0,0.0]",61.73333359,0,4082.33137,11479.73551,11521.24631,red6,red,2
32,7,"[-27.709933,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7687.323108,7711.070366,blue1,blue,2
32,8,"[-27.546493,152.69433,304.79999]","[1.3088436,0.0,0.0]",61.73333359,0,2267.961872,7687.335477,7711.070366,blue2,blue,2
33,1,"[-27.373192,153.06424,304.79999]","[-2.5111603,0.0,0.0]",61.73333359,0,4082.33137,11478.45992,11521.24631,red1,red,2
33,2,"[-27.207158,153.07158,304.79999]","[-3.0289088,0.0,0.0]",61.73333359,0,4082.33137,11478.48154,11521.24631,red2,red,2
33,3,"[-27.481135,152.91969,304.79999]","[-3.0862746,0.0,0.0]",61.73333359,0,4082.33137,11478.48154,11521.24631,red3,red,2
33,4,"[-27.487571,152.75141,304.79999]","[2.0448346,0.0,0.0]",61.73333359,0,4082.33137,11478.4383,11521.24631,red4,red,2
33,5,"[-27.440995,152.7979,304.79999]","[2.0333645,0.0,0.0]",61.73333359,0,4082.33137,11478.4383,11521.24631,red5,red,2
33,6,"[-27.514699,153.10413,304.79999]","[-1.8132768,0.0,0.0]",61.73333359,0,4082.33137,11478.4383,11521.24631,red6,red,2
33,7,"[-27.709375,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7686.581007,7711.070366,blue1,blue,2
33,8,"[-27.54635,152.69493,304.79999]","[1.3088388,0.0,0.0]",61.73333359,0,2267.961872,7686.599392,7711.070366,blue2,blue,2
34,1,"[-27.373643,153.06388,304.79999]","[-2.5111574,0.0,0.0]",61.73333359,0,4082.33137,11477.16271,11521.24631,red1,red,2
34,2,"[-27.207713,153.07151,304.79999]","[-3.0289082,0.0,0.0]",61.73333359,0,4082.33137,11477.18433,11521.24631,red2,red,2
34,3,"[-27.481691,152.91966,304.79999]","[-3.0862743,0.0,0.0]",61.73333359,0,4082.33137,11477.18433,11521.24631,red3,red,2
34,4,"[-27.487826,152.75197,304.79999]","[2.0448302,0.0,0.0]",61.73333359,0,4082.33137,11477.14109,11521.24631,red4,red,2
34,5,"[-27.441244,152.79846,304.79999]","[2.03336,0.0,0.0]",61.73333359,0,4082.33137,11477.14109,11521.24631,red5,red,2
34,6,"[-27.514833,153.10352,304.79999]","[-1.8132719,0.0,0.0]",61.73333359,0,4082.33137,11477.14109,11521.24631,red6,red,2
34,7,"[-27.708818,152.89167,304.79999]","[2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7685.838905,7711.070366,blue1,blue,2
34,8,"[-27.546206,152.69553,304.79999]","[1.3088339,0.0,0.0]",61.73333359,0,2267.961872,7685.85729,7711.070366,blue2,blue,2
35,1,"[-27.374093,153.06351,304.79999]","[-2.5111544,0.0,0.0]",61.73333359,0,4082.33137,11475.8655,11521.24631,red1,red,2
35,2,"[-27.208267,153.07144,304.79999]","[-3.0289077,0.0,0.0]",61.73333359,0,4082.33137,11475.88712,11521.24631,red2,red,2
35,3,"[-27.482248,152.91963,304.79999]","[-3.0862741,0.0,0.0]",61.73333359,0,4082.33137,11475.88712,11521.24631,red3,red,2
35,4,"[-27.488081,152.75253,304.79999]","[2.0448257,0.0,0.0]",61.73333359,0,4082.33137,11475.84388,11521.24631,red4,red,2
35,5,"[-27.441493,152.79902,304.79999]","[2.0333555,0.0,0.0]",61.73333359,0,4082.33137,11475.84388,11521.24631,red5,red,2
35,6,"[-27.514967,153.10292,304.79999]","[-1.813267,0.0,0.0]",61.73333359,0,4082.33137,11475.84388,11521.24631,red6,red,2
35,7,"[-27.70826,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7685.096803,7711.070366,blue1,blue,2
35,8,"[-27.546061,152.69614,304.79999]","[1.3088291,0.0,0.0]",61.73333359,0,2267.961872,7685.115189,7711.070366,blue2,blue,2
36,1,"[-27.374544,153.06314,304.79999]","[-2.5111515,0.0,0.0]",61.73333359,0,4082.33137,11474.56828,11521.24631,red1,red,2
36,2,"[-27.208821,153.07137,304.79999]","[-3.0289071,0.0,0.0]",61.73333359,0,4082.33137,11474.5899,11521.24631,red2,red,2
36,3,"[-27.482805,152.91959,304.79999]","[-3.0862738,0.0,0.0]",61.73333359,0,4082.33137,11474.5899,11521.24631,red3,red,2
36,4,"[-27.488335,152.75308,304.79999]","[2.0448213,0.0,0.0]",61.73333359,0,4082.33137,11474.54666,11521.24631,red4,red,2
36,5,"[-27.441741,152.79958,304.79999]","[2.033351,0.0,0.0]",61.73333359,0,4082.33137,11474.54666,11521.24631,red5,red,2
36,6,"[-27.515101,153.10231,304.79999]","[-1.8132622,0.0,0.0]",61.73333359,0,4082.33137,11474.54666,11521.24631,red6,red,2
36,7,"[-27.707702,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7684.354701,7711.070366,blue1,blue,2
36,8,"[-27.545917,152.69674,304.79999]","[1.3088242,0.0,0.0]",61.73333359,0,2267.961872,7684.373087,7711.070366,blue2,blue,2
37,1,"[-27.374994,153.06277,304.79999]","[-2.5111485,0.0,0.0]",61.73333359,0,4082.33137,11473.27107,11521.24631,red1,red,2
37,2,"[-27.209375,153.0713,304.79999]","[-3.0289065,0.0,0.0]",61.73333359,0,4082.33137,11473.29269,11521.24631,red2,red,2
37,3,"[-27.483362,152.91956,304.79999]","[-3.0862735,0.0,0.0]",61.73333359,0,4082.33137,11473.29269,11521.24631,red3,red,2
37,4,"[-27.48859,152.75364,304.79999]","[2.0448168,0.0,0.0]",61.73333359,0,4082.33137,11473.24945,11521.24631,red4,red,2
37,5,"[-27.44199,152.80014,304.79999]","[2.0333466,0.0,0.0]",61.73333359,0,4082.33137,11473.24945,11521.24631,red5,red,2
37,6,"[-27.515234,153.1017,304.79999]","[-1.8132573,0.0,0.0]",61.73333359,0,4082.33137,11473.24945,11521.24631,red6,red,2
37,7,"[-27.707145,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7683.612599,7711.070366,blue1,blue,2
37,8,"[-27.545772,152.69735,304.79999]","[1.3088194,0.0,0.0]",61.73333359,0,2267.961872,7683.630985,7711.070366,blue2,blue,2
38,1,"[-27.375445,153.0624,304.79999]","[-2.5111456,0.0,0.0]",61.73333359,0,4082.33137,11471.97386,11521.24631,red1,red,2
38,2,"[-27.209929,153.07123,304.79999]","[-3.028906,0.0,0.0]",61.73333359,0,4082.33137,11471.99548,11521.24631,red2,red,2
38,3,"[-27.483919,152.91952,304.79999]","[-3.0862732,0.0,0.0]",61.73333359,0,4082.33137,11471.99548,11521.24631,red3,red,2
38,4,"[-27.488844,152.75419,304.79999]","[2.0448124,0.0,0.0]",61.73333359,0,4082.33137,11471.95224,11521.24631,red4,red,2
38,5,"[-27.442239,152.8007,304.79999]","[2.0333421,0.0,0.0]",61.73333359,0,4082.33137,11471.95224,11521.24631,red5,red,2
38,6,"[-27.515368,153.10109,304.79999]","[-1.8132524,0.0,0.0]",61.73333359,0,4082.33137,11471.95224,11521.24631,red6,red,2
38,7,"[-27.706587,152.89167,304.79999]","[2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7682.870498,7711.070366,blue1,blue,2
38,8,"[-27.545628,152.69795,304.79999]","[1.3088145,0.0,0.0]",61.73333359,0,2267.961872,7682.888883,7711.070366,blue2,blue,2
39,1,"[-27.375895,153.06203,304.79999]","[-2.5111427,0.0,0.0]",61.73333359,0,4082.33137,11470.67665,11521.24631,red1,red,2
39,2,"[-27.210483,153.07116,304.79999]","[-3.0289054,0.0,0.0]",61.73333359,0,4082.33137,11470.69827,11521.24631,red2,red,2
39,3,"[-27.484476,152.91949,304.79999]","[-3.086273,0.0,0.0]",61.73333359,0,4082.33137,11470.69827,11521.24631,red3,red,2
39,4,"[-27.489099,152.75475,304.79999]","[2.0448079,0.0,0.0]",61.73333359,0,4082.33137,11470.65503,11521.24631,red4,red,2
39,5,"[-27.442488,152.80126,304.79999]","[2.0333376,0.0,0.0]",61.73333359,0,4082.33137,11470.65503,11521.24631,red5,red,2
39,6,"[-27.515502,153.10049,304.79999]","[-1.8132475,0.0,0.0]",61.73333359,0,4082.33137,11470.65503,11521.24631,red6,red,2
39,7,"[-27.706029,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7682.128396,7711.070366,blue1,blue,2
39,8,"[-27.545484,152.69855,304.79999]","[1.3088097,0.0,0.0]",61.73333359,0,2267.961872,7682.146781,7711.070366,blue2,blue,2
40,1,"[-27.376346,153.06167,304.79999]","[-2.5111397,0.0,0.0]",61.73333359,0,4082.33137,11469.37943,11521.24631,red1,red,2
40,2,"[-27.211038,153.07109,304.79999]","[-3.0289049,0.0,0.0]",61.73333359,0,4082.33137,11469.40105,11521.24631,red2,red,2
40,3,"[-27.485032,152.91945,304.79999]","[-3.0862727,0.0,0.0]",61.73333359,0,4082.33137,11469.40105,11521.24631,red3,red,2
40,4,"[-27.489353,152.75531,304.79999]","[2.0448034,0.0,0.0]",61.73333359,0,4082.33137,11469.35781,11521.24631,red4,red,2
40,5,"[-27.442737,152.80182,304.79999]","[2.0333331,0.0,0.0]",61.73333359,0,4082.33137,11469.35781,11521.24631,red5,red,2
40,6,"[-27.515636,153.09988,304.79999]","[-1.8132427,0.0,0.0]",61.73333359,0,4082.33137,11469.35781,11521.24631,red6,red,2
40,7,"[-27.705472,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7681.386294,7711.070366,blue1,blue,2
40,8,"[-27.545339,152.69916,304.79999]","[1.3088048,0.0,0.0]",61.73333359,0,2267.961872,7681.40468,7711.070366,blue2,blue,2
41,1,"[-27.376796,153.0613,304.79999]","[-2.5111368,0.0,0.0]",61.73333359,0,4082.33137,11468.08222,11521.24631,red1,red,2
41,2,"[-27.211592,153.07102,304.79999]","[-3.0289043,0.0,0.0]",61.73333359,0,4082.33137,11468.10384,11521.24631,red2,red,2
41,3,"[-27.485589,152.91942,304.79999]","[-3.0862724,0.0,0.0]",61.73333359,0,4082.33137,11468.10384,11521.24631,red3,red,2
41,4,"[-27.489608,152.75586,304.79999]","[2.044799,0.0,0.0]",61.73333359,0,4082.33137,11468.0606,11521.24631,red4,red,2
41,5,"[-27.442986,152.80238,304.79999]","[2.0333287,0.0,0.0]",61.73333359,0,4082.33137,11468.0606,11521.24631,red5,red,2
41,6,"[-27.51577,153.09927,304.79999]","[-1.8132378,0.0,0.0]",61.73333359,0,4082.33137,11468.0606,11521.24631,red6,red,2
41,7,"[-27.704914,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7680.644192,7711.070366,blue1,blue,2
41,8,"[-27.545195,152.69976,304.79999]","[1.3088,0.0,0.0]",61.73333359,0,2267.961872,7680.662578,7711.070366,blue2,blue,2
42,1,"[-27.377247,153.06093,304.79999]","[-2.5111338,0.0,0.0]",61.73333359,0,4082.33137,11466.78501,11521.24631,red1,red,2
42,2,"[-27.212146,153.07095,304.79999]","[-3.0289038,0.0,0.0]",61.73333359,0,4082.33137,11466.80663,11521.24631,red2,red,2
42,3,"[-27.486146,152.91938,304.79999]","[-3.0862721,0.0,0.0]",61.73333359,0,4082.33137,11466.80663,11521.24631,red3,red,2
42,4,"[-27.489862,152.75642,304.79999]","[2.0447945,0.0,0.0]",61.73333359,0,4082.33137,11466.76339,11521.24631,red4,red,2
42,5,"[-27.443235,152.80294,304.79999]","[2.0333242,0.0,0.0]",61.73333359,0,4082.33137,11466.76339,11521.24631,red5,red,2
42,6,"[-27.515904,153.09867,304.79999]","[-1.8132329,0.0,0.0]",61.73333359,0,4082.33137,11466.76339,11521.24631,red6,red,2
42,7,"[-27.704356,152.89167,304.79999]","[-5.5511363e-17,0.0,0.0]",61.73333359,0,2267.961872,7679.90209,7711.070366,blue1,blue,2
42,8,"[-27.54505,152.70037,304.79999]","[1.3087951,0.0,0.0]",61.73333359,0,2267.961872,7679.920476,7711.070366,blue2,blue,2
43,1,"[-27.377697,153.06056,304.79999]","[-2.5111309,0.0,0.0]",61.73333359,0,4082.33137,11465.4878,11521.24631,red1,red,2
43,2,"[-27.2127,153.07088,304.79999]","[-3.0289032,0.0,0.0]",61.73333359,0,4082.33137,11465.50942,11521.24631,red2,red,2
43,3,"[-27.486703,152.91935,304.79999]","[-3.0862718,0.0,0.0]",61.73333359,0,4082.33137,11465.50942,11521.24631,red3,red,2
43,4,"[-27.490117,152.75698,304.79999]","[2.0447901,0.0,0.0]",61.73333359,0,4082.33137,11465.46618,11521.24631,red4,red,2
43,5,"[-27.443483,152.80349,304.79999]","[2.0333197,0.0,0.0]",61.73333359,0,4082.33137,11465.46618,11521.24631,red5,red,2
43,6,"[-27.516038,153.09806,304.79999]","[-1.8132281,0.0,0.0]",61.73333359,0,4082.33137,11465.46618,11521.24631,red6,red,2
43,7,"[-27.703799,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7679.159989,7711.070366,blue1,blue,2
43,8,"[-27.544906,152.70097,304.79999]","[1.3087903,0.0,0.0]",61.73333359,0,2267.961872,7679.178374,7711.070366,blue2,blue,2
44,1,"[-27.378148,153.06019,304.79999]","[-2.511128,0.0,0.0]",61.73333359,0,4082.33137,11464.19058,11521.24631,red1,red,2
44,2,"[-27.213254,153.07081,304.79999]","[-3.0289027,0.0,0.0]",61.73333359,0,4082.33137,11464.2122,11521.24631,red2,red,2
44,3,"[-27.48726,152.91931,304.79999]","[-3.0862716,0.0,0.0]",61.73333359,0,4082.33137,11464.2122,11521.24631,red3,red,2
44,4,"[-27.490372,152.75753,304.79999]","[2.0447856,0.0,0.0]",61.73333359,0,4082.33137,11464.16896,11521.24631,red4,red,2
44,5,"[-27.443732,152.80405,304.79999]","[2.0333152,0.0,0.0]",61.73333359,0,4082.33137,11464.16896,11521.24631,red5,red,2
44,6,"[-27.516172,153.09745,304.79999]","[-1.8132232,0.0,0.0]",61.73333359,0,4082.33137,11464.16896,11521.24631,red6,red,2
44,7,"[-27.703241,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7678.417887,7711.070366,blue1,blue,2
44,8,"[-27.544761,152.70158,304.79999]","[1.3087854,0.0,0.0]",61.73333359,0,2267.961872,7678.436272,7711.070366,blue2,blue,2
45,1,"[-27.378598,153.05983,304.79999]","[-2.511125,0.0,0.0]",61.73333359,0,4082.33137,11462.89337,11521.24631,red1,red,2
45,2,"[-27.213808,153.07074,304.79999]","[-3.0289021,0.0,0.0]",61.73333359,0,4082.33137,11462.91499,11521.24631,red2,red,2
45,3,"[-27.487816,152.91928,304.79999]","[-3.0862713,0.0,0.0]",61.73333359,0,4082.33137,11462.91499,11521.24631,red3,red,2
